,id,lang,pred,gold,F1,EM,rel,origin
47525,4183,he,סfällig,טורונטו,0.0,0,birth_city,fr
47526,4183,ru,Голдсб,Торонто,0.0,0,birth_city,fr
47527,2205,en,Bristol,London,0.0,0,birth_city,en
47528,2205,it,Oxford,Londra,0.0,0,birth_city,en
47529,2205,es,Chichester,Londres,0.0,0,birth_city,en
47530,2205,fr,Londres,Londres,1.0,1,birth_city,en
47531,2205,ar,هافنا,لندن,0.0,0,birth_city,en
47532,2205,he,אוסטרליה,לונדון,0.0,0,birth_city,en
47533,2205,ru,"Мейсон, ш",Лондон,0.0,0,birth_city,en
47534,5864,en,1965,1965,1.0,1,birth_year,en
47535,5864,it,1965,1965,1.0,1,birth_year,en
47536,5864,es,1965,1965,1.0,1,birth_year,en
47537,5864,fr,1965,1965,1.0,1,birth_year,en
47538,5864,ar,1846,1965,0.0,0,birth_year,en
47539,5864,he,1926,1965,0.0,0,birth_year,en
47540,5864,ru,1961,1965,0.0,0,birth_year,en
47541,11314,en,Antarctica,Antarctica,1.0,1,geo_continent,
47542,11314,it,Antartide,Antartide,1.0,1,geo_continent,
47543,11314,es,Antártida,Antártida,1.0,1,geo_continent,
47544,11314,fr,Antarctique,Antarctique,1.0,1,geo_continent,
47545,11314,ar,القارة القطبية الجنوب,القارة القطبية الجنوبية,0.6666666666666666,0,geo_continent,
47546,11314,he,אנטארקטיקה,אנטארקטיקה,1.0,1,geo_continent,
47547,11314,ru,Европе,Антарктида,0.0,0,geo_continent,
47548,3337,en,Birmingham,London,0.0,0,birth_city,en
47549,3337,it,Liverpool,Londra,0.0,0,birth_city,en
47550,3337,es,Toronto,Londres,0.0,0,birth_city,en
47551,3337,fr,London,Londres,0.0,0,birth_city,en
47552,3337,ar,أكسفولن,لندن,0.0,0,birth_city,en
47553,3337,he,שלונג,לונדון,0.0,0,birth_city,en
47554,3337,ru,Лондон,Лондон,1.0,1,birth_city,en
47555,6199,en,1958,1958,1.0,1,birth_year,en
47556,6199,it,1957,1958,0.0,0,birth_year,en
47557,6199,es,1952,1958,0.0,0,birth_year,en
47558,6199,fr,1955,1958,0.0,0,birth_year,en
47559,6199,ar,1847,1958,0.0,0,birth_year,en
47560,6199,he,1875,1958,0.0,0,birth_year,en
47561,6199,ru,1964,1958,0.0,0,birth_year,en
47562,11246,en,Asia,Asia,1.0,1,geo_continent,
47563,11246,it,Armenia,Asia,0.0,0,geo_continent,
47564,11246,es,Antártida,Asia,0.0,0,geo_continent,
47565,11246,fr,Proche-Orient,Asie,0.0,0,geo_continent,
47566,11246,ar,القDataAdapter القطبية الجنوب,آسيا,0.0,0,geo_continent,
47567,11246,he,אנטארקטיקה,אסיה,0.0,0,geo_continent,
47568,11246,ru,Антарктида,Азия,0.0,0,geo_continent,
47569,6486,en,1889,1868,0.0,0,birth_year,es
47570,6486,it,1877,1868,0.0,0,birth_year,es
47571,6486,es,1852,1868,0.0,0,birth_year,es
47572,6486,fr,1837,1868,0.0,0,birth_year,es
47573,6486,ar,1851,1868,0.0,0,birth_year,es
47574,6486,he,1919,1868,0.0,0,birth_year,es
47575,6486,ru,1936,1868,0.0,0,birth_year,es
47576,11512,en,Helmut Jahn,Hubert Petschnigg,0.0,0,architect_by,
47577,11512,it,Michael Kuhn,Hubert Petschnigg,0.0,0,architect_by,
47578,11512,es,Christoph Lochner,Hubert Petschnigg,0.0,0,architect_by,
47579,11512,fr,Christoph Berger,Hubert Petschnigg,0.0,0,architect_by,
47580,11512,he,אקוסט الر,הוברט פטשינג,0.0,0,architect_by,
47581,11512,ru,Бруно Кас,Губерт Печниг,0.0,0,architect_by,
47582,8902,en,2005,2012,0.0,0,death_year,en
47583,8902,it,1971,2012,0.0,0,death_year,en
47584,8902,es,1991,2012,0.0,0,death_year,en
47585,8902,fr,1983,2012,0.0,0,death_year,en
47586,8902,ar,1940,2012,0.0,0,death_year,en
47587,8902,he,1947,2012,0.0,0,death_year,en
47588,8902,ru,1979,2012,0.0,0,death_year,en
47589,10678,en,1976,1947,0.0,0,death_year,en
47590,10678,it,1929,1947,0.0,0,death_year,en
47591,10678,es,1972,1947,0.0,0,death_year,en
47592,10678,fr,1985,1947,0.0,0,death_year,en
47593,10678,ar,1970,1947,0.0,0,death_year,en
47594,10678,he,1920,1947,0.0,0,death_year,en
47595,10678,ru,1949,1947,0.0,0,death_year,en
47596,3653,en,Lawrence,Caracas,0.0,0,birth_city,es
47597,3653,it,Malden,Caracas,0.0,0,birth_city,es
47598,3653,es,Nueva York,Caracas,0.0,0,birth_city,es
47599,3653,fr,Elizabeth,Caracas,0.0,0,birth_city,es
47600,3653,ar,سان خوان ر,كاراكاس,0.0,0,birth_city,es
47601,3653,he,מונט市教育런,קראקס,0.0,0,birth_city,es
47602,3653,ru,Пибоди,Каракас,0.0,0,birth_city,es
47603,3208,en,London,London,1.0,1,birth_city,en
47604,3208,it,Londra,Londra,1.0,1,birth_city,en
47605,3208,es,Bélgica,Londres,0.0,0,birth_city,en
47606,3208,fr,St Leonards on Sea,Londres,0.0,0,birth_city,en
47607,3208,ar,سلsynthesizeج (,لندن,0.0,0,birth_city,en
47608,3208,he,מ-solid,לונדון,0.0,0,birth_city,en
47609,3208,ru,Адольф-,Лондон,0.0,0,birth_city,en
47610,6117,en,1977,1981,0.0,0,birth_year,es
47611,6117,it,1977,1981,0.0,0,birth_year,es
47612,6117,es,1976,1981,0.0,0,birth_year,es
47613,6117,fr,1976,1981,0.0,0,birth_year,es
47614,6117,ar,1847,1981,0.0,0,birth_year,es
47615,6117,he,1953,1981,0.0,0,birth_year,es
47616,6117,ru,1931,1981,0.0,0,birth_year,es
47617,6449,en,1966,1960,0.0,0,birth_year,en
47618,6449,it,1961,1960,0.0,0,birth_year,en
47619,6449,es,1964,1960,0.0,0,birth_year,en
47620,6449,fr,1959,1960,0.0,0,birth_year,en
47621,6449,ar,1924,1960,0.0,0,birth_year,en
47622,6449,he,1949,1960,0.0,0,birth_year,en
47623,6449,ru,1971,1960,0.0,0,birth_year,en
47624,12498,en,association football,association football,1.0,1,sport_type,en
47625,12498,it,calcio,calcio,1.0,1,sport_type,en
47626,12498,es,fútbol,fútbol,1.0,1,sport_type,en
47627,12498,fr,football,football,1.0,1,sport_type,en
47628,12498,ar,كرة القدم,كرة القدم,1.0,1,sport_type,en
47629,12498,he,כדורגל,כדורגל,1.0,1,sport_type,en
47630,12498,ru,дзюдо,футбол,0.0,0,sport_type,en
47631,3445,en,Galashiels,London,0.0,0,birth_city,en
47632,3445,it,Edimburgo,Londra,0.0,0,birth_city,en
47633,3445,es,Hobart,Londres,0.0,0,birth_city,en
47634,3445,fr,Melbourne,Londres,0.0,0,birth_city,en
47635,3445,ar,بروت所提供<|endoftext|>,لندن,0.0,0,birth_city,en
47636,3445,he,לונדון,לונדון,1.0,1,birth_city,en
47637,3445,ru,Квебек,Лондон,0.0,0,birth_city,en
47638,4081,en,Pella,Alexandria,0.0,0,birth_city,ar
47639,4081,it,Rimini,Alessandria d'Egitto,0.0,0,birth_city,ar
47640,4081,es,Éfeso,Alejandría,0.0,0,birth_city,ar
47641,4081,fr,Babylone,Alexandrie,0.0,0,birth_city,ar
47642,4081,ar,بوركنز في,الإسكندرية,0.0,0,birth_city,ar
47643,4081,he,שליאצין ב,אלכסנדריה,0.0,0,birth_city,ar
47644,4081,ru,Портленд,Александрия,0.0,0,birth_city,ar
47645,7841,en,1824,1824,1.0,1,birth_year,en
47646,7841,it,1824,1824,1.0,1,birth_year,en
47647,7841,es,1822,1824,0.0,0,birth_year,en
47648,7841,fr,1824,1824,1.0,1,birth_year,en
47649,7841,ar,1848,1824,0.0,0,birth_year,en
47650,7841,he,1896,1824,0.0,0,birth_year,en
47651,7841,ru,1944,1824,0.0,0,birth_year,en
47652,10305,en,1937,1912,0.0,0,death_year,en
47653,10305,it,1981,1912,0.0,0,death_year,en
47654,10305,es,1969,1912,0.0,0,death_year,en
47655,10305,fr,1989,1912,0.0,0,death_year,en
47656,10305,ar,1957,1912,0.0,0,death_year,en
47657,10305,he,ן 19,1912,0.0,0,death_year,en
47658,10305,ru,1972,1912,0.0,0,death_year,en
47659,11504,en,Hermann Billing,Ernst Sagebiel,0.0,0,architect_by,
47660,11504,it,Hugo Ehrhardt,Ernst Sagebiel,0.0,0,architect_by,
47661,11504,es,Johann Arnold Nissen,Ernst Sagebiel,0.0,0,architect_by,
47662,11504,fr,Walter Gropius,Ernst Sagebiel,0.0,0,architect_by,
47663,11504,ar,روناتو ب,ارنست ساجبيل,0.0,0,architect_by,
47664,11504,he,פנימ ôLEGAL,ארנסט זאגביל,0.0,0,architect_by,
47665,11504,ru,Гербертом Г,Эрнст Загебиль,0.0,0,architect_by,
47666,8010,en,1912,1908,0.0,0,birth_year,en
47667,8010,it,1918,1908,0.0,0,birth_year,en
47668,8010,es,1918,1908,0.0,0,birth_year,en
47669,8010,fr,1913,1908,0.0,0,birth_year,en
47670,8010,ar,1847,1908,0.0,0,birth_year,en
47671,8010,he,1881,1908,0.0,0,birth_year,en
47672,8010,ru,1932,1908,0.0,0,birth_year,en
47673,7910,en,1990,1800,0.0,0,birth_year,en
47674,7910,it,1964,1800,0.0,0,birth_year,en
47675,7910,es,1957,1800,0.0,0,birth_year,en
47676,7910,fr,1956,1800,0.0,0,birth_year,en
47677,7910,ar,1847,1800,0.0,0,birth_year,en
47678,7910,he,1923,1800,0.0,0,birth_year,en
47679,7910,ru,1828,1800,0.0,0,birth_year,en
47680,2841,en,Edinburgh,London,0.0,0,birth_city,en
47681,2841,it,London,Londra,0.0,0,birth_city,en
47682,2841,es,Newcastle,Londres,0.0,0,birth_city,en
47683,2841,fr,Bombay,Londres,0.0,0,birth_city,en
47684,2841,ar,شاندا في الإ,لندن,0.0,0,birth_city,en
47685,2841,he,מביות,לונדון,0.0,0,birth_city,en
47686,2841,ru,Нашвилле,Лондон,0.0,0,birth_city,en
47687,1738,en,San Diego,Los Angeles,0.0,0,birth_city,en
47688,1738,it,Miami,Los Angeles,0.0,0,birth_city,en
47689,1738,es,Glasgow,Los Ángeles,0.0,0,birth_city,en
47690,1738,fr,Ballymena,Los Angeles,0.0,0,birth_city,en
47691,1738,ar,مونتغار,لوس أنجلوس,0.0,0,birth_city,en
47692,1738,he,דコメントgetTable לונ,לוס אנג'לס,0.0,0,birth_city,en
47693,1738,ru,Остин,Лос-Анджелес,0.0,0,birth_city,en
47694,7655,en,1953,1951,0.0,0,birth_year,es
47695,7655,it,1939,1951,0.0,0,birth_year,es
47696,7655,es,1939,1951,0.0,0,birth_year,es
47697,7655,fr,1951,1951,1.0,1,birth_year,es
47698,7655,ar,1851,1951,0.0,0,birth_year,es
47699,7655,he,1880,1951,0.0,0,birth_year,es
47700,7655,ru,1942,1951,0.0,0,birth_year,es
47701,3621,en,"El Paso, Texas",Caracas,0.0,0,birth_city,es
47702,3621,it,León,Caracas,0.0,0,birth_city,es
47703,3621,es,Chihuahua,Caracas,0.0,0,birth_city,es
47704,3621,fr,Tijuana,Caracas,0.0,0,birth_city,es
47705,3621,ar,فريكس-de-,كاراكاس,0.0,0,birth_city,es
47706,3621,he,ויל对照检查יהו,קראקס,0.0,0,birth_city,es
47707,3621,ru,Париж,Каракас,0.0,0,birth_city,es
47708,5216,en,Brantford,Brantford,1.0,1,birth_city,fr
47709,5216,it,Brantford,Brantford,1.0,1,birth_city,fr
47710,5216,es,"Brantford, Ontario",Brantford,0.6666666666666666,0,birth_city,fr
47711,5216,fr,Brantford,Brantford,1.0,1,birth_city,fr
47712,5216,ar,تايلاند,برانتفورد، أونتاريو,0.0,0,birth_city,fr
47713,5216,he,הפקתנע,ברנטפורד,0.0,0,birth_city,fr
47714,5216,ru,Тампа,Брантфорд,0.0,0,birth_city,fr
47715,101,en,Santa Ana,San Francisco,0.0,0,birth_city,en
47716,101,it,San Diego,San Francisco,0.5,0,birth_city,en
47717,101,es,Nueva York,San Francisco,0.0,0,birth_city,en
47718,101,fr,South Bend,San Francisco,0.0,0,birth_city,en
47719,101,ar,ماريانا غ,سان فرانسيسكو,0.0,0,birth_city,en
47720,101,he,סואנ苕ן,סן פרנסיסקו,0.0,0,birth_city,en
47721,101,ru,Лондон,Сан-Франциско,0.0,0,birth_city,en
47722,2774,en,New York,London,0.0,0,birth_city,en
47723,2774,it,New York,Londra,0.0,0,birth_city,en
47724,2774,es,"Reading, Inglaterra",Londres,0.0,0,birth_city,en
47725,2774,fr,New York,Londres,0.0,0,birth_city,en
47726,2774,ar,تورنتو,لندن,0.0,0,birth_city,en
47727,2774,he,ניו יורק,לונדון,0.0,0,birth_city,en
47728,2774,ru,Мадрида,Лондон,0.0,0,birth_city,en
47729,757,en,Memphis,Los Angeles,0.0,0,birth_city,en
47730,757,it,Pittsburgh,Los Angeles,0.0,0,birth_city,en
47731,757,es,Sídney,Los Ángeles,0.0,0,birth_city,en
47732,757,fr,Norfolk,Los Angeles,0.0,0,birth_city,en
47733,757,ar,سكوت,لوس أنجلوس,0.0,0,birth_city,en
47734,757,he,ד脩㹡��,לוס אנג'לס,0.0,0,birth_city,en
47735,757,ru,Хоксбери,Лос-Анджелес,0.0,0,birth_city,en
47736,9654,en,1827,1827,1.0,1,death_year,en
47737,9654,it,1827,1827,1.0,1,death_year,en
47738,9654,es,1844,1827,0.0,0,death_year,en
47739,9654,fr,1912,1827,0.0,0,death_year,en
47740,9654,ar,1967,1827,0.0,0,death_year,en
47741,9654,he,הלאdoch 1,1827,0.0,0,death_year,en
47742,9654,ru,1974,1827,0.0,0,death_year,en
47743,1203,en,New York,Los Angeles,0.0,0,birth_city,en
47744,1203,it,New York,Los Angeles,0.0,0,birth_city,en
47745,1203,es,Brooklyn,Los Ángeles,0.0,0,birth_city,en
47746,1203,fr,Manhattan,Los Angeles,0.0,0,birth_city,en
47747,1203,ar,نيو ويلبر,لوس أنجلوس,0.0,0,birth_city,en
47748,1203,he,"סוסי){

const",לוס אנג'לס,0.0,0,birth_city,en
47749,1203,ru,Лос-Ан,Лос-Анджелес,0.0,0,birth_city,en
47750,2898,en,Guanajuato,Mexico City,0.0,0,birth_city,es
47751,2898,it,Guanajuato,Città del Messico,0.0,0,birth_city,es
47752,2898,es,"Guadalajara,",Ciudad de México,0.0,0,birth_city,es
47753,2898,fr,Guanajuato,Mexico,0.0,0,birth_city,es
47754,2898,ar,واد_algواي,مدينة مكسيكو,0.0,0,birth_city,es
47755,2898,he,סיאונגר,מקסיקו סיטי,0.0,0,birth_city,es
47756,2898,ru,"Барриш,",Мехико,0.0,0,birth_city,es
47757,9662,en,1709,1764,0.0,0,death_year,en
47758,9662,it,1891,1764,0.0,0,death_year,en
47759,9662,es,1716,1764,0.0,0,death_year,en
47760,9662,fr,1628,1764,0.0,0,death_year,en
47761,9662,ar,1971,1764,0.0,0,death_year,en
47762,9662,he, רב慣 RIGHTS,1764,0.0,0,death_year,en
47763,9662,ru,1891,1764,0.0,0,death_year,en
47764,3955,en,Istanbul,Cairo,0.0,0,birth_city,ar
47765,3955,it,Siracusa,Il Cairo,0.0,0,birth_city,ar
47766,3955,es,Homs,El Cairo,0.0,0,birth_city,ar
47767,3955,fr,Alexandria,Le Caire,0.0,0,birth_city,ar
47768,3955,ar,会会员 فيbigintblob,القاهرة,0.0,0,birth_city,ar
47769,3955,he,"לבנرد團,",קהיר,0.0,0,birth_city,ar
47770,3955,ru,Беер-Ш,Каир,0.0,0,birth_city,ar
47771,4586,en,Sydney,Toronto,0.0,0,birth_city,en
47772,4586,it,Melbourne,Toronto,0.0,0,birth_city,en
47773,4586,es,Londres,Toronto,0.0,0,birth_city,en
47774,4586,fr,Sydney,Toronto,0.0,0,birth_city,en
47775,4586,ar,نيويورك,تورونتو,0.0,0,birth_city,en
47776,4586,he,מפרסינג ב,טורונטו,0.0,0,birth_city,en
47777,4586,ru,Гамильтон (,Торонто,0.0,0,birth_city,en
47778,388,en,Los Angeles,Los Angeles,1.0,1,birth_city,en
47779,388,it,Los Angeles,Los Angeles,1.0,1,birth_city,en
47780,388,es,Los Ángeles,Los Ángeles,1.0,1,birth_city,en
47781,388,fr,Los Angeles,Los Angeles,1.0,1,birth_city,en
47782,388,ar,ليناسون,لوس أنجلوس,0.0,0,birth_city,en
47783,388,he,פרידג'ג,לוס אנג'לס,0.0,0,birth_city,en
47784,388,ru,Канзас-,Лос-Анджелес,0.0,0,birth_city,en
47785,5102,en,Lahore,Kabul,0.0,0,birth_city,ar
47786,5102,it,Kasur,Kabul,0.0,0,birth_city,ar
47787,5102,es,Rawalpindi,Kabul,0.0,0,birth_city,ar
47788,5102,fr,Vehar,Kaboul,0.0,0,birth_city,ar
47789,5102,ar,ينفيل,كابل,0.0,0,birth_city,ar
47790,5102,he,נבר vistas ומלח,קאבול,0.0,0,birth_city,ar
47791,5102,ru,Джамны,Кабул,0.0,0,birth_city,ar
47792,4075,en,Athens,Alexandria,0.0,0,birth_city,ar
47793,4075,it,Atene,Alessandria d'Egitto,0.0,0,birth_city,ar
47794,4075,es,Barcelona,Alejandría,0.0,0,birth_city,ar
47795,4075,fr,Athènes,Alexandrie,0.0,0,birth_city,ar
47796,4075,ar,كواكاشة,الإسكندرية,0.0,0,birth_city,ar
47797,4075,he,אונדיאנס,אלכסנדריה,0.0,0,birth_city,ar
47798,4075,ru,Лондон,Александрия,0.0,0,birth_city,ar
47799,7155,en,1989,1979,0.0,0,birth_year,en
47800,7155,it,1979,1979,1.0,1,birth_year,en
47801,7155,es,1979,1979,1.0,1,birth_year,en
47802,7155,fr,1979,1979,1.0,1,birth_year,en
47803,7155,ar,1846,1979,0.0,0,birth_year,en
47804,7155,he,1938,1979,0.0,0,birth_year,en
47805,7155,ru,1960,1979,0.0,0,birth_year,en
47806,3250,en,Nottingham,London,0.0,0,birth_city,en
47807,3250,it,Stockport,Londra,0.0,0,birth_city,en
47808,3250,es,Manchester,Londres,0.0,0,birth_city,en
47809,3250,fr,Derby,Londres,0.0,0,birth_city,en
47810,3250,ar,شيكاغو,لندن,0.0,0,birth_city,en
47811,3250,he,ס*time מגואט,לונדון,0.0,0,birth_city,en
47812,3250,ru,"Милтон, М",Лондон,0.0,0,birth_city,en
47813,12029,en,Francisco Vallés,Pere Compte,0.0,0,architect_by,
47814,12029,it,Ángel Chue,Pere Compte,0.0,0,architect_by,
47815,12029,es,Ricardo Bofill,Pere Compte,0.0,0,architect_by,
47816,12029,fr,Antoni Gaudi i,Pere Compte,0.0,0,architect_by,
47817,12029,he,"איטל()==""?

",פרה קומטה,0.0,0,architect_by,
47818,548,en,Oakland,Los Angeles,0.0,0,birth_city,en
47819,548,it,"Tucson, nel centro del",Los Angeles,0.0,0,birth_city,en
47820,548,es,"Berkeley, California",Los Ángeles,0.0,0,birth_city,en
47821,548,fr,Newport Beach,Los Angeles,0.0,0,birth_city,en
47822,548,ar,خستون,لوس أنجلوس,0.0,0,birth_city,en
47823,548,he,סאן דיורג,לוס אנג'לס,0.0,0,birth_city,en
47824,548,ru,Милан,Лос-Анджелес,0.0,0,birth_city,en
47825,9461,en,1977,1980,0.0,0,death_year,en
47826,9461,it,1940,1980,0.0,0,death_year,en
47827,9461,es,1977,1980,0.0,0,death_year,en
47828,9461,fr,2011,1980,0.0,0,death_year,en
47829,9461,ar,1934,1980,0.0,0,death_year,en
47830,9461,he,1914,1980,0.0,0,death_year,en
47831,9461,ru,1999,1980,0.0,0,death_year,en
47832,10050,en,2021,2018,0.0,0,death_year,en
47833,10050,it,1993,2018,0.0,0,death_year,en
47834,10050,es,2017,2018,0.0,0,death_year,en
47835,10050,fr,2017,2018,0.0,0,death_year,en
47836,10050,ar,1926,2018,0.0,0,death_year,en
47837,10050,he,ווילixelsל,2018,0.0,0,death_year,en
47838,10050,ru,1930,2018,0.0,0,death_year,en
47839,9702,en,2013,2011,0.0,0,death_year,es
47840,9702,it,1960,2011,0.0,0,death_year,es
47841,9702,es,1999,2011,0.0,0,death_year,es
47842,9702,fr,2016,2011,0.0,0,death_year,es
47843,9702,ar,1946,2011,0.0,0,death_year,es
47844,9702,he,1991,2011,0.0,0,death_year,es
47845,9702,ru,1986,2011,0.0,0,death_year,es
47846,4680,en,Prague,Toronto,0.0,0,birth_city,fr
47847,4680,it,Weimar,Toronto,0.0,0,birth_city,fr
47848,4680,es,Tánger,Toronto,0.0,0,birth_city,fr
47849,4680,fr,Wien,Toronto,0.0,0,birth_city,fr
47850,4680,ar,بوسطن,تورونتو,0.0,0,birth_city,fr
47851,4680,he,צ'וריוא,טורונטו,0.0,0,birth_city,fr
47852,4680,ru,Сан-Диего,Торонто,0.0,0,birth_city,fr
47853,5939,en,1985,1985,1.0,1,birth_year,en
47854,5939,it,1985,1985,1.0,1,birth_year,en
47855,5939,es,1985,1985,1.0,1,birth_year,en
47856,5939,fr,1985,1985,1.0,1,birth_year,en
47857,5939,ar,1883,1985,0.0,0,birth_year,en
47858,5939,he,1856,1985,0.0,0,birth_year,en
47859,5939,ru,1959,1985,0.0,0,birth_year,en
47860,9478,en,1966,1993,0.0,0,death_year,es
47861,9478,it,1976,1993,0.0,0,death_year,es
47862,9478,es,1960,1993,0.0,0,death_year,es
47863,9478,fr,1979,1993,0.0,0,death_year,es
47864,9478,ar,1958,1993,0.0,0,death_year,es
47865,9478,he,1930,1993,0.0,0,death_year,es
47866,9478,ru,1999,1993,0.0,0,death_year,es
47867,3327,en,London,London,1.0,1,birth_city,en
47868,3327,it,Eastbourne,Londra,0.0,0,birth_city,en
47869,3327,es,"Torquay, Devon",Londres,0.0,0,birth_city,en
47870,3327,fr,Huntingdonshire,Londres,0.0,0,birth_city,en
47871,3327,ar,نيويورك,لندن,0.0,0,birth_city,en
47872,3327,he,ס鲂 ויניב,לונדון,0.0,0,birth_city,en
47873,3327,ru,Портсмут,Лондон,0.0,0,birth_city,en
47874,11330,en,Antarctica,Antarctica,1.0,1,geo_continent,
47875,11330,it,Antartide,Antartide,1.0,1,geo_continent,
47876,11330,es,Antártida,Antártida,1.0,1,geo_continent,
47877,11330,fr,Antarctique,Antarctique,1.0,1,geo_continent,
47878,11330,ar,القاره كش,القارة القطبية الجنوبية,0.0,0,geo_continent,
47879,11330,he,אנטארקטיקה,אנטארקטיקה,1.0,1,geo_continent,
47880,11330,ru,Антарктида,Антарктида,1.0,1,geo_continent,
47881,7102,en,1960,1955,0.0,0,birth_year,en
47882,7102,it,1973,1955,0.0,0,birth_year,en
47883,7102,es,1959,1955,0.0,0,birth_year,en
47884,7102,fr,1960,1955,0.0,0,birth_year,en
47885,7102,ar,1915,1955,0.0,0,birth_year,en
47886,7102,he,1920,1955,0.0,0,birth_year,en
47887,7102,ru,1957,1955,0.0,0,birth_year,en
47888,5877,en,1943,1943,1.0,1,birth_year,en
47889,5877,it,1939,1943,0.0,0,birth_year,en
47890,5877,es,1939,1943,0.0,0,birth_year,en
47891,5877,fr,1943,1943,1.0,1,birth_year,en
47892,5877,ar,1864,1943,0.0,0,birth_year,en
47893,5877,he,1959,1943,0.0,0,birth_year,en
47894,5877,ru,1948,1943,0.0,0,birth_year,en
47895,4026,en,La Plata,Cairo,0.0,0,birth_city,ar
47896,4026,it,"Riad, in Arabia",Il Cairo,0.0,0,birth_city,ar
47897,4026,es,París,El Cairo,0.0,0,birth_city,ar
47898,4026,fr,Lahora,Le Caire,0.0,0,birth_city,ar
47899,4026,ar,اكستنبير,القاهرة,0.0,0,birth_city,ar
47900,4026,he,קואק讱aget,קהיר,0.0,0,birth_city,ar
47901,4026,ru,Сент-Лу,Каир,0.0,0,birth_city,ar
47902,9823,en,1979,1990,0.0,0,death_year,en
47903,9823,it,1991,1990,0.0,0,death_year,en
47904,9823,es,1979,1990,0.0,0,death_year,en
47905,9823,fr,1993,1990,0.0,0,death_year,en
47906,9823,ar,1931,1990,0.0,0,death_year,en
47907,9823,he,1926,1990,0.0,0,death_year,en
47908,9823,ru,1987,1990,0.0,0,death_year,en
47909,1800,en,Miami,Los Angeles,0.0,0,birth_city,en
47910,1800,it,New York,Los Angeles,0.0,0,birth_city,en
47911,1800,es,"Joliet, Illinois",Los Ángeles,0.0,0,birth_city,en
47912,1800,fr,Belfast,Los Angeles,0.0,0,birth_city,en
47913,1800,ar,نيويورك,لوس أنجلوس,0.0,0,birth_city,en
47914,1800,he,ניו יורק,לוס אנג'לס,0.0,0,birth_city,en
47915,1800,ru,"Орландо,",Лос-Анджелес,0.0,0,birth_city,en
47916,1690,en,Vienna,Los Angeles,0.0,0,birth_city,en
47917,1690,it,Colonia,Los Angeles,0.0,0,birth_city,en
47918,1690,es,München,Los Ángeles,0.0,0,birth_city,en
47919,1690,fr,Sydney,Los Angeles,0.0,0,birth_city,en
47920,1690,ar,ساينيني,لوس أنجلوس,0.0,0,birth_city,en
47921,1690,he,סאצ'א,לוס אנג'לס,0.0,0,birth_city,en
47922,1690,ru,Буэнос-,Лос-Анджелес,0.0,0,birth_city,en
47923,107,en,New York,San Francisco,0.0,0,birth_city,en
47924,107,it,Boston,San Francisco,0.0,0,birth_city,en
47925,107,es,Detroit,San Francisco,0.0,0,birth_city,en
47926,107,fr,Chicago,San Francisco,0.0,0,birth_city,en
47927,107,ar,دالاس,سان فرانسيسكو,0.0,0,birth_city,en
47928,107,he,"פרגו, ה",סן פרנסיסקו,0.0,0,birth_city,en
47929,107,ru,"Бронкс, Н",Сан-Франциско,0.0,0,birth_city,en
47930,7179,en,1925,1959,0.0,0,birth_year,en
47931,7179,it,1925,1959,0.0,0,birth_year,en
47932,7179,es,1925,1959,0.0,0,birth_year,en
47933,7179,fr,1925,1959,0.0,0,birth_year,en
47934,7179,ar,1851,1959,0.0,0,birth_year,en
47935,7179,he,1890,1959,0.0,0,birth_year,en
47936,7179,ru,1930,1959,0.0,0,birth_year,en
47937,12010,en,Henry Hobson Richardson,Larkin Goldsmith Mead,0.0,0,architect_by,
47938,12010,it,Philip Johnson e l',Larkin Goldsmith Mead,0.0,0,architect_by,
47939,12010,es,William Levington,Larkin Goldsmith Mead,0.0,0,architect_by,
47940,12010,fr,Benjamin Hawkesworth,Larkin Goldsmith Mead,0.0,0,architect_by,
47941,12010,ar,هيرمند ج,لاركن جولدسميث ميد,0.0,0,architect_by,
47942,12010,he,רואים ק_printer,לרקין גולדסמית' מיד,0.0,0,architect_by,
47943,6343,en,1989,1989,1.0,1,birth_year,en
47944,6343,it,2012,1989,0.0,0,birth_year,en
47945,6343,es,1982,1989,0.0,0,birth_year,en
47946,6343,fr,1982,1989,0.0,0,birth_year,en
47947,6343,ar,1843,1989,0.0,0,birth_year,en
47948,6343,he,1911,1989,0.0,0,birth_year,en
47949,6343,ru,1965,1989,0.0,0,birth_year,en
47950,10791,en,1992,2022,0.0,0,death_year,en
47951,10791,it,1991,2022,0.0,0,death_year,en
47952,10791,es,1949,2022,0.0,0,death_year,en
47953,10791,fr,2015,2022,0.0,0,death_year,en
47954,10791,ar,1952,2022,0.0,0,death_year,en
47955,10791,he,nder 196,2022,0.0,0,death_year,en
47956,10791,ru,1956,2022,0.0,0,death_year,en
47957,10812,en,1953,1953,1.0,1,death_year,en
47958,10812,it,1953,1953,1.0,1,death_year,en
47959,10812,es,1953,1953,1.0,1,death_year,en
47960,10812,fr,1953,1953,1.0,1,death_year,en
47961,10812,ar,1950,1953,0.0,0,death_year,en
47962,10812,he,1922,1953,0.0,0,death_year,en
47963,10812,ru,1992,1953,0.0,0,death_year,en
47964,3836,en,Guatemala,Guatemala City,0.6666666666666666,0,birth_city,es
47965,3836,it,Guatemala City,Città del Guatemala,0.4,0,birth_city,es
47966,3836,es,Guatemala,Ciudad de Guatemala,0.5,0,birth_city,es
47967,3836,fr,Guatemala,Guatemala,1.0,1,birth_city,es
