id,lang,pred,gold,F1,EM
6993,it, 1977,1981,0.0,0
6993,es, 1977,1981,0.0,0
6993,fr, 1977,1981,0.0,0
6993,ar, 1942,1981,0.0,0
6993,he, 1784,1981,0.0,0
6993,ru, 1784,1981,0.0,0
6995,en, 1962,1972,0.0,0
6995,it, 1963,1972,0.0,0
6995,es, 1973,1972,0.0,0
6995,fr, 1964,1972,0.0,0
6995,ar, 1564,1972,0.0,0
6995,he, 1784,1972,0.0,0
6995,ru, 1771,1972,0.0,0
6996,en, 1784,1916,0.0,0
6996,it, 1784,1916,0.0,0
6996,es, 1784,1916,0.0,0
6996,fr, 1784,1916,0.0,0
6996,ar, 1771,1916,0.0,0
6996,he, 1784,1916,0.0,0
6996,ru, 1771,1916,0.0,0
6997,en, 1962,1968,0.0,0
6997,it, 1781,1968,0.0,0
6997,es, 1943,1968,0.0,0
6997,fr, 1957,1968,0.0,0
6997,ar, 1942,1968,0.0,0
6997,he, 1784,1968,0.0,0
6997,ru, 1784,1968,0.0,0
7000,en, 1784,1967,0.0,0
7000,it, 1781,1967,0.0,0
7000,es, 1784,1967,0.0,0
7000,fr, 1784,1967,0.0,0
7000,ar, 1942,1967,0.0,0
7000,he, 1784,1967,0.0,0
7000,ru, 1784,1967,0.0,0
7002,en, 1942,1977,0.0,0
7002,it, 1943,1977,0.0,0
7002,es, 1942,1977,0.0,0
7002,fr, 1943,1977,0.0,0
7002,ar, 1737,1977,0.0,0
7002,he, 1784,1977,0.0,0
7002,ru, 1784,1977,0.0,0
7004,en, 1784,1959,0.0,0
7004,it, 1784,1959,0.0,0
7004,es, 1943,1959,0.0,0
7004,fr, 1955,1959,0.0,0
7004,ar, 1753,1959,0.0,0
7004,he, 1784,1959,0.0,0
7004,ru, 1771,1959,0.0,0
7006,en, 1946,2001,0.0,0
7006,it, 1930,2001,0.0,0
7006,es, 1946,2001,0.0,0
7006,fr, 1956,2001,0.0,0
7006,ar, 1784,2001,0.0,0
7006,he, 1784,2001,0.0,0
7006,ru, 1771,2001,0.0,0
7007,en, 1946,1987,0.0,0
7007,it, 1781,1987,0.0,0
7007,es, 1960,1987,0.0,0
7007,fr, 1955,1987,0.0,0
7007,ar, 1753,1987,0.0,0
7007,he, 1784,1987,0.0,0
7007,ru, 1784,1987,0.0,0
7009,en, 1962,1973,0.0,0
7009,it, 1972,1973,0.0,0
7009,es, 1972,1973,0.0,0
7009,fr, 1964,1973,0.0,0
7009,ar, 1942,1973,0.0,0
7009,he, 1784,1973,0.0,0
7009,ru, 1784,1973,0.0,0
7010,en, 1784,1959,0.0,0
7010,it, 1784,1959,0.0,0
7010,es, 1784,1959,0.0,0
7010,fr, 1784,1959,0.0,0
7010,ar, 1753,1959,0.0,0
7010,he, 1784,1959,0.0,0
7010,ru, 1784,1959,0.0,0
7012,en, 1787,1972,0.0,0
7012,it, 1784,1972,0.0,0
7012,es, 1787,1972,0.0,0
7012,fr, 1784,1972,0.0,0
7012,ar, 1773,1972,0.0,0
7012,he, 1784,1972,0.0,0
7012,ru, 1784,1972,0.0,0
7013,en, 1946,1966,0.0,0
7013,it, 1784,1966,0.0,0
7013,es, 1928,1966,0.0,0
7013,fr, 1928,1966,0.0,0
7013,ar, 1769,1966,0.0,0
7013,he, 1784,1966,0.0,0
7013,ru, 1784,1966,0.0,0
7014,en, 1784,1983,0.0,0
7014,it, 1781,1983,0.0,0
7014,es, 1930,1983,0.0,0
7014,fr, 1956,1983,0.0,0
7014,ar, 1946,1983,0.0,0
7014,he, 1784,1983,0.0,0
7014,ru, 1784,1983,0.0,0
7015,en, 1987,1971,0.0,0
7015,it, 1965,1971,0.0,0
7015,es, 1971,1971,1.0,1
7015,fr, 1957,1971,0.0,0
7015,ar, 1957,1971,0.0,0
7015,he, 1784,1971,0.0,0
7015,ru, 1784,1971,0.0,0
7016,en, 1784,1978,0.0,0
7016,it, 1784,1978,0.0,0
7016,es, 1784,1978,0.0,0
7016,fr, 1784,1978,0.0,0
7016,ar, 1784,1978,0.0,0
7016,he, 1784,1978,0.0,0
7016,ru, 1784,1978,0.0,0
7017,en, 1784,1974,0.0,0
7017,it, 1782,1974,0.0,0
7017,es, 1778,1974,0.0,0
7017,fr, 1784,1974,0.0,0
7017,ar, 1784,1974,0.0,0
7017,he, 1784,1974,0.0,0
7017,ru, 1784,1974,0.0,0
7020,en, 1946,1955,0.0,0
7020,it, 1781,1955,0.0,0
7020,es, 1943,1955,0.0,0
7020,fr, 1957,1955,0.0,0
7020,ar, 1942,1955,0.0,0
7020,he, 1784,1955,0.0,0
7020,ru, 1784,1955,0.0,0
7023,en, 1943,1968,0.0,0
7023,it, 1947,1968,0.0,0
7023,es, 1920,1968,0.0,0
7023,fr, 1943,1968,0.0,0
7023,ar, 1753,1968,0.0,0
7023,he, 1784,1968,0.0,0
7023,ru, 1771,1968,0.0,0
7024,en, 1946,1950,0.0,0
7024,it, 1781,1950,0.0,0
7024,es, 1784,1950,0.0,0
7024,fr, 1957,1950,0.0,0
7024,ar, 1942,1950,0.0,0
7024,he, 1784,1950,0.0,0
7024,ru, 1771,1950,0.0,0
7025,en, 1784,1907,0.0,0
7025,it, 1847,1907,0.0,0
7025,es, 1847,1907,0.0,0
7025,fr, 1858,1907,0.0,0
7025,ar, 1784,1907,0.0,0
7025,he, 1784,1907,0.0,0
7025,ru, 1784,1907,0.0,0
7026,en, 1784,1961,0.0,0
7026,it, 1784,1961,0.0,0
7026,es, 1779,1961,0.0,0
7026,fr, 1784,1961,0.0,0
7026,ar, 1753,1961,0.0,0
7026,he, 1784,1961,0.0,0
7026,ru, 1771,1961,0.0,0
7029,en, 1784,1952,0.0,0
7029,it, 1784,1952,0.0,0
7029,es, 1784,1952,0.0,0
7029,fr, 1692,1952,0.0,0
7029,ar, 1784,1952,0.0,0
7029,he, 1784,1952,0.0,0
7029,ru, 1784,1952,0.0,0
7030,en, 1784,1970,0.0,0
7030,it, 1782,1970,0.0,0
7030,es, 1784,1970,0.0,0
7030,fr, 1784,1970,0.0,0
7030,ar, 1769,1970,0.0,0
7030,he, 1784,1970,0.0,0
7030,ru, 1784,1970,0.0,0
7031,en, 1972,1989,0.0,0
7031,it, 1973,1989,0.0,0
7031,es, 1972,1989,0.0,0
7031,fr, 1963,1989,0.0,0
7031,ar, 1942,1989,0.0,0
7031,he, 1784,1989,0.0,0
7031,ru, 1784,1989,0.0,0
7034,en, 1946,1989,0.0,0
7034,it, 1948,1989,0.0,0
7034,es, 1928,1989,0.0,0
7034,fr, 1957,1989,0.0,0
7034,ar, 1784,1989,0.0,0
7034,he, 1784,1989,0.0,0
7034,ru, 1784,1989,0.0,0
7036,en, 1946,1916,0.0,0
7036,it, 1781,1916,0.0,0
7036,es, 1784,1916,0.0,0
7036,fr, 1957,1916,0.0,0
7036,ar, 1930,1916,0.0,0
7036,he, 1784,1916,0.0,0
7036,ru, 1784,1916,0.0,0
7037,en, 1784,1971,0.0,0
7037,it, 1784,1971,0.0,0
7037,es, 1787,1971,0.0,0
7037,fr, 1784,1971,0.0,0
7037,ar, 1883,1971,0.0,0
7037,he, 1784,1971,0.0,0
7037,ru, 1784,1971,0.0,0
7038,en, 1784,1946,0.0,0
7038,it, 1784,1946,0.0,0
7038,es, 1784,1946,0.0,0
7038,fr, 1784,1946,0.0,0
7038,ar, 1779,1946,0.0,0
7038,he, 1784,1946,0.0,0
7038,ru, 1771,1946,0.0,0
7039,en, 1946,1943,0.0,0
7039,it, 1784,1943,0.0,0
7039,es, 1943,1943,1.0,1
7039,fr, 1928,1943,0.0,0
7039,ar, 1779,1943,0.0,0
7039,he, 1784,1943,0.0,0
7039,ru, 1784,1943,0.0,0
7042,en, 1784,1961,0.0,0
7042,it, 1781,1961,0.0,0
7042,es, 1943,1961,0.0,0
7042,fr, 1943,1961,0.0,0
7042,ar, 1942,1961,0.0,0
7042,he, 1784,1961,0.0,0
7042,ru, 1784,1961,0.0,0
7043,en, 1946,1970,0.0,0
7043,it, 1784,1970,0.0,0
7043,es, 1943,1970,0.0,0
7043,fr, 1943,1970,0.0,0
7043,ar, 1784,1970,0.0,0
7043,he, 1784,1970,0.0,0
7043,ru, 1766,1970,0.0,0
7045,en, 1946,1952,0.0,0
7045,it, 1784,1952,0.0,0
7045,es, 1943,1952,0.0,0
7045,fr, 1943,1952,0.0,0
7045,ar, 1942,1952,0.0,0
7045,he, 1784,1952,0.0,0
7045,ru, 1784,1952,0.0,0
7048,en, 1784,1977,0.0,0
7048,it, 1784,1977,0.0,0
7048,es, 1946,1977,0.0,0
7048,fr, 1784,1977,0.0,0
7048,ar, 1771,1977,0.0,0
7048,he, 1784,1977,0.0,0
7048,ru, 1784,1977,0.0,0
7051,en, 1946,1960,0.0,0
7051,it, 1948,1960,0.0,0
7051,es, 1928,1960,0.0,0
7051,fr, 1928,1960,0.0,0
7051,ar, 1784,1960,0.0,0
7051,he, 1784,1960,0.0,0
7051,ru, 1784,1960,0.0,0
7054,en, 1967,1984,0.0,0
7054,it, 1966,1984,0.0,0
7054,es, 1964,1984,0.0,0
7054,fr, 1943,1984,0.0,0
7054,ar, 1942,1984,0.0,0
7054,he, 1784,1984,0.0,0
7054,ru, 1784,1984,0.0,0
7056,en, 1784,1975,0.0,0
7056,it, 1784,1975,0.0,0
7056,es, 1784,1975,0.0,0
7056,fr, 1784,1975,0.0,0
7056,ar, 1779,1975,0.0,0
7056,he, 1784,1975,0.0,0
7056,ru, 1784,1975,0.0,0
7057,en, 1784,1947,0.0,0
7057,it, 1784,1947,0.0,0
7057,es, 1784,1947,0.0,0
7057,fr, 1784,1947,0.0,0
7057,ar, 1756,1947,0.0,0
7057,he, 1784,1947,0.0,0
7057,ru, 1771,1947,0.0,0
7058,en, 1784,1929,0.0,0
7058,it, 1784,1929,0.0,0
7058,es, 1784,1929,0.0,0
7058,fr, 1784,1929,0.0,0
7058,ar, 1784,1929,0.0,0
7058,he, 1784,1929,0.0,0
7058,ru, 1771,1929,0.0,0
7059,en, 1987,1987,1.0,1
7059,it, 1989,1987,0.0,0
7059,es, 1962,1987,0.0,0
7059,fr, 1963,1987,0.0,0
7059,ar, 1753,1987,0.0,0
7059,he, 1784,1987,0.0,0
7059,ru, 1987,1987,1.0,1
7060,en, 1946,1994,0.0,0
7060,it, 1943,1994,0.0,0
7060,es, 1943,1994,0.0,0
7060,fr, 1955,1994,0.0,0
7060,ar, 1942,1994,0.0,0
7060,he, 1784,1994,0.0,0
7060,ru, 1771,1994,0.0,0
7061,en, 1784,1945,0.0,0
7061,it, 1784,1945,0.0,0
7061,es, 1784,1945,0.0,0
7061,fr, 1784,1945,0.0,0
7061,ar, 1738,1945,0.0,0
7061,he, 1945 אינו מ,1945,0.5,0
7061,ru, 1784,1945,0.0,0
7063,en, 1962,1934,0.0,0
7063,it, 1930,1934,0.0,0
7063,es, 1963,1934,0.0,0
7063,fr, 1955,1934,0.0,0
7063,ar, 1942,1934,0.0,0
7063,he, 1784,1934,0.0,0
7063,ru, 1784,1934,0.0,0
7064,en, 1784,1864,0.0,0
7064,it, 1784,1864,0.0,0
7064,es, 1784,1864,0.0,0
7064,fr, 1784,1864,0.0,0
7064,ar, 1942,1864,0.0,0
7064,he, 1784,1864,0.0,0
7064,ru, 1784,1864,0.0,0
7065,en, 1784,1967,0.0,0
7065,it, 1784,1967,0.0,0
7065,es, 1784,1967,0.0,0
7065,fr, 1784,1967,0.0,0
7065,ar, 1738,1967,0.0,0
7065,he, 1784,1967,0.0,0
7065,ru, 1784,1967,0.0,0
7069,en, 1991,1992,0.0,0
7069,it, 1781,1992,0.0,0
7069,es, 1991,1992,0.0,0
7069,fr, 1991,1992,0.0,0
7069,ar, 1781,1992,0.0,0
7069,he, 1784,1992,0.0,0
7069,ru, 1784,1992,0.0,0
7070,en, 1991,1992,0.0,0
7070,it, 1781,1992,0.0,0
7070,es, 1991,1992,0.0,0
7070,fr, 1991,1992,0.0,0
7070,ar, 1781,1992,0.0,0
7070,he, 1784,1992,0.0,0
7070,ru, 1784,1992,0.0,0
7071,en, 1967,1934,0.0,0
7071,it, 1972,1934,0.0,0
7071,es, 1962,1934,0.0,0
7071,fr, 1943,1934,0.0,0
7071,ar, 1942,1934,0.0,0
7071,he, 1784,1934,0.0,0
7071,ru, 1771,1934,0.0,0
7073,en, 1946,1965,0.0,0
7073,it, 1784,1965,0.0,0
7073,es, 1928,1965,0.0,0
7073,fr, 1928,1965,0.0,0
7073,ar, 1779,1965,0.0,0
7073,he, 1784,1965,0.0,0
7073,ru, 1784,1965,0.0,0
7074,en, 1784,1910,0.0,0
7074,it, 1784,1910,0.0,0
7074,es, 1784,1910,0.0,0
7074,fr, 1784,1910,0.0,0
7074,ar, 1771,1910,0.0,0
7074,he, 1784,1910,0.0,0
7074,ru, 1771,1910,0.0,0
7075,en, 1784,1961,0.0,0
7075,it, 1784,1961,0.0,0
7075,es, 1784,1961,0.0,0
7075,fr, 1784,1961,0.0,0
7075,ar, 1779,1961,0.0,0
7075,he, 1784,1961,0.0,0
7075,ru, 1784,1961,0.0,0
7077,en, 1692,1990,0.0,0
7077,it, 1782,1990,0.0,0
7077,es, 1692,1990,0.0,0
7077,fr, 1692,1990,0.0,0
7077,ar, 1753,1990,0.0,0
7077,he, 1784,1990,0.0,0
7077,ru, 1771,1990,0.0,0
7078,en, 1946,1963,0.0,0
7078,it, 1930,1963,0.0,0
7078,es, 1943,1963,0.0,0
7078,fr, 1955,1963,0.0,0
7078,ar, 1942,1963,0.0,0
7078,he, 1784,1963,0.0,0
7078,ru, 1784,1963,0.0,0
7079,en, 1784,1992,0.0,0
7079,it, 1612,1992,0.0,0
7079,es, 1784,1992,0.0,0
7079,fr, 1784,1992,0.0,0
7079,ar, 1957,1992,0.0,0
7079,he, 1784,1992,0.0,0
7079,ru, 1784,1992,0.0,0
7081,en, 1946,1937,0.0,0
7081,it, 1781,1937,0.0,0
7081,es, 1943,1937,0.0,0
7081,fr, 1957,1937,0.0,0
7081,ar, 1784,1937,0.0,0
7081,he, 1784,1937,0.0,0
7081,ru, 1784,1937,0.0,0
7082,en, 1946,1944,0.0,0
7082,it, 1948,1944,0.0,0
7082,es, 1943,1944,0.0,0
7082,fr, 1943,1944,0.0,0
7082,ar, 1784,1944,0.0,0
7082,he, 1784,1944,0.0,0
7082,ru, 1784,1944,0.0,0
7083,en, 1784,1946,0.0,0
7083,it, 1784,1946,0.0,0
7083,es, 1784,1946,0.0,0
7083,fr, 1784,1946,0.0,0
7083,ar, 1753,1946,0.0,0
7083,he, 1784,1946,0.0,0
7083,ru, 1712,1946,0.0,0
7084,en, 1946,1973,0.0,0
7084,it, 1948,1973,0.0,0
7084,es, 1943,1973,0.0,0
7084,fr, 1957,1973,0.0,0
7084,ar, 1942,1973,0.0,0
7084,he, 1784,1973,0.0,0
7084,ru, 1771,1973,0.0,0
7085,en, 1920,1966,0.0,0
7085,it, 1784,1966,0.0,0
7085,es, 1928,1966,0.0,0
7085,fr, 1928,1966,0.0,0
7085,ar, 1784,1966,0.0,0
7085,he, 1784,1966,0.0,0
7085,ru, 1766,1966,0.0,0
7086,en, 1962,1956,0.0,0
7086,it, 1784,1956,0.0,0
7086,es, 1963,1956,0.0,0
7086,fr, 1955,1956,0.0,0
7086,ar, 1784,1956,0.0,0
7086,he, 1784,1956,0.0,0
7086,ru, 1784,1956,0.0,0
7088,en, 1784,1920,0.0,0
7088,it, 1784,1920,0.0,0
7088,es, 1784,1920,0.0,0
7088,fr, 1858,1920,0.0,0
7088,ar, 1784,1920,0.0,0
7088,he, 1784,1920,0.0,0
7088,ru, 1784,1920,0.0,0
7089,en, 1784,1945,0.0,0
7089,it, 1784,1945,0.0,0
7089,es, 1784,1945,0.0,0
7089,fr, 1784,1945,0.0,0
7089,ar, 1784,1945,0.0,0
7089,he, 1784,1945,0.0,0
7089,ru, 1784,1945,0.0,0
7091,en, 1946,1969,0.0,0
7091,it, 1942,1969,0.0,0
7091,es, 1946,1969,0.0,0
7091,fr, 1943,1969,0.0,0
7091,ar, 1753,1969,0.0,0
7091,he, 1784,1969,0.0,0
7091,ru, 1771,1969,0.0,0
7093,en, 1946,1995,0.0,0
7093,it, 1782,1995,0.0,0
7093,es, 1942,1995,0.0,0
7093,fr, 1928,1995,0.0,0
7093,ar, 1784,1995,0.0,0
7093,he, 1784,1995,0.0,0
7093,ru, 1787,1995,0.0,0
7094,en, 1946,1994,0.0,0
7094,it, 1948,1994,0.0,0
7094,es, 1943,1994,0.0,0
7094,fr, 1956,1994,0.0,0
7094,ar, 1928,1994,0.0,0
7094,he, 1784,1994,0.0,0
7094,ru, 1784,1994,0.0,0
7096,en, 1920,1929,0.0,0
7096,it, 1784,1929,0.0,0
7096,es, 1928,1929,0.0,0
7096,fr, 1870,1929,0.0,0
7096,ar, 1787,1929,0.0,0
7096,he, 1784,1929,0.0,0
7096,ru, 1784,1929,0.0,0
7099,en, 1784,1947,0.0,0
7099,it, 1782,1947,0.0,0
7099,es, 1787,1947,0.0,0
7099,fr, 1784,1947,0.0,0
7099,ar, 1942,1947,0.0,0
7099,he, 1784,1947,0.0,0
7099,ru, 1784,1947,0.0,0
7100,en, 1946,1922,0.0,0
7100,it, 1942,1922,0.0,0
7100,es, 1592,1922,0.0,0
7100,fr, 1943,1922,0.0,0
7100,ar, 1942,1922,0.0,0
7100,he, 1784,1922,0.0,0
7100,ru, 1784,1922,0.0,0
7101,en, 1784,1983,0.0,0
7101,it, 1784,1983,0.0,0
7101,es, 1784,1983,0.0,0
7101,fr, 1784,1983,0.0,0
7101,ar, 1764,1983,0.0,0
7101,he, 1784,1983,0.0,0
7101,ru, 1784,1983,0.0,0
7103,en, 1784,1956,0.0,0
7103,it, 1784,1956,0.0,0
7103,es, 1784,1956,0.0,0
7103,fr, 1784,1956,0.0,0
7103,ar, 1942,1956,0.0,0
7103,he, 1784,1956,0.0,0
7103,ru, 1771,1956,0.0,0
7106,en, 1784,1955,0.0,0
7106,it, 1779,1955,0.0,0
7106,es, 1779,1955,0.0,0
7106,fr, 1784,1955,0.0,0
7106,ar, 1769,1955,0.0,0
7106,he, 1784,1955,0.0,0
7106,ru, 1787,1955,0.0,0
7107,en, 1784,1955,0.0,0
7107,it, 1779,1955,0.0,0
7107,es, 1779,1955,0.0,0
7107,fr, 1784,1955,0.0,0
7107,ar, 1769,1955,0.0,0
7107,he, 1784,1955,0.0,0
7107,ru, 1787,1955,0.0,0
7109,en, 1784,1964,0.0,0
7109,it, 1781,1964,0.0,0
7109,es, 1784,1964,0.0,0
7109,fr, 1957,1964,0.0,0
7109,ar, 1962,1964,0.0,0
7109,he, 1784,1964,0.0,0
7109,ru, 1784,1964,0.0,0
7110,en, 1784,1978,0.0,0
7110,it, 1784,1978,0.0,0
7110,es, 1784,1978,0.0,0
7110,fr, 1784,1978,0.0,0
7110,ar, 1784,1978,0.0,0
7110,he, 1784,1978,0.0,0
7110,ru, 1771,1978,0.0,0
7112,en, 1946,1977,0.0,0
7112,it, 1955,1977,0.0,0
7112,es, 1963,1977,0.0,0
7112,fr, 1963,1977,0.0,0
7112,ar, 1942,1977,0.0,0
7112,he, 1784,1977,0.0,0
7112,ru, 1784,1977,0.0,0
7114,en, 1946,1968,0.0,0
7114,it, 1781,1968,0.0,0
7114,es, 1943,1968,0.0,0
7114,fr, 1784,1968,0.0,0
7114,ar, 1942,1968,0.0,0
7114,he, 1784,1968,0.0,0
7114,ru, 1784,1968,0.0,0
7117,en, 1784,1953,0.0,0
7117,it, 1784,1953,0.0,0
7117,es, 1784,1953,0.0,0
7117,fr, 1784,1953,0.0,0
7117,ar, 1771,1953,0.0,0
7117,he, 1784,1953,0.0,0
7117,ru, 1784,1953,0.0,0
7118,en, 1784,1959,0.0,0
7118,it, 1779,1959,0.0,0
7118,es, 1784,1959,0.0,0
7118,fr, 1784,1959,0.0,0
7118,ar, 1771,1959,0.0,0
7118,he, 1784,1959,0.0,0
7118,ru, 1771,1959,0.0,0
7120,en, 1784,1982,0.0,0
7120,it, 1592,1982,0.0,0
7120,es, 1778,1982,0.0,0
7120,fr, 1784,1982,0.0,0
7120,ar, 1769,1982,0.0,0
7120,he, 1784,1982,0.0,0
7120,ru, 1784,1982,0.0,0
7122,en, 1784,1943,0.0,0
7122,it, 1769,1943,0.0,0
7122,es, 1778,1943,0.0,0
7122,fr, 1784,1943,0.0,0
7122,ar, 1769,1943,0.0,0
7122,he, 1784,1943,0.0,0
7122,ru, 1787,1943,0.0,0
7124,en, 1946,1966,0.0,0
7124,it, 1784,1966,0.0,0
7124,es, 1963,1966,0.0,0
7124,fr, 1955,1966,0.0,0
7124,ar, 1946,1966,0.0,0
7124,he, 1784,1966,0.0,0
7124,ru, 1784,1966,0.0,0
7125,en, 1784,1922,0.0,0
7125,it, 1781,1922,0.0,0
7125,es, 1784,1922,0.0,0
7125,fr, 1784,1922,0.0,0
7125,ar, 1946,1922,0.0,0
7125,he, 1784,1922,0.0,0
7125,ru, 1784,1922,0.0,0
7126,en, 1784,1951,0.0,0
7126,it, 1779,1951,0.0,0
7126,es, 1784,1951,0.0,0
7126,fr, 1784,1951,0.0,0
7126,ar, 1771,1951,0.0,0
7126,he, 1784,1951,0.0,0
7126,ru, 1771,1951,0.0,0
7128,en, 1946,1957,0.0,0
7128,it, 1948,1957,0.0,0
7128,es, 1930,1957,0.0,0
7128,fr, 1928,1957,0.0,0
7128,ar, 1930,1957,0.0,0
7128,he, 1784,1957,0.0,0
7128,ru, 1753,1957,0.0,0
7129,en, 1784,1994,0.0,0
7129,it, 1781,1994,0.0,0
7129,es, 1779,1994,0.0,0
7129,fr, 1779,1994,0.0,0
7129,ar, 1942,1994,0.0,0
7129,he, 1784,1994,0.0,0
7129,ru, 1784,1994,0.0,0
7130,en, 1784,2000,0.0,0
7130,it, 1781,2000,0.0,0
7130,es, 1784,2000,0.0,0
7130,fr, 1955,2000,0.0,0
7130,ar, 1942,2000,0.0,0
7130,he, 1784,2000,0.0,0
7130,ru, 1784,2000,0.0,0
7133,en, 1946,1975,0.0,0
7133,it, 1928,1975,0.0,0
7133,es, 1943,1975,0.0,0
7133,fr, 1943,1975,0.0,0
7133,ar, 1784,1975,0.0,0
7133,he, 1784,1975,0.0,0
7133,ru, 1784,1975,0.0,0
7135,en, 1784,1887,0.0,0
7135,it, 1668,1887,0.0,0
7135,es, 1778,1887,0.0,0
7135,fr, 1784,1887,0.0,0
7135,ar, 1725,1887,0.0,0
7135,he, 1784,1887,0.0,0
7135,ru, 1784,1887,0.0,0
7138,en, 1752,1979,0.0,0
7138,it, 1502,1979,0.0,0
7138,es, 1504,1979,0.0,0
7138,fr, 1753,1979,0.0,0
7138,ar, 1752,1979,0.0,0
7138,he, 1784,1979,0.0,0
7138,ru, 1784,1979,0.0,0
7139,en, 1946,1941,0.0,0
7139,it, 1948,1941,0.0,0
7139,es, 1943,1941,0.0,0
7139,fr, 1943,1941,0.0,0
7139,ar, 1942,1941,0.0,0
7139,he, 1784,1941,0.0,0
7139,ru, 1784,1941,0.0,0
7140,en, 1987,1985,0.0,0
7140,it, 1965,1985,0.0,0
7140,es, 1987,1985,0.0,0
7140,fr, 1957,1985,0.0,0
7140,ar, 1962,1985,0.0,0
7140,he, 1784,1985,0.0,0
7140,ru, 1784,1985,0.0,0
7141,en, 1784,1963,0.0,0
7141,it, 1779,1963,0.0,0
7141,es, 1928,1963,0.0,0
7141,fr, 1928,1963,0.0,0
7141,ar, 1787,1963,0.0,0
7141,he, 1784,1963,0.0,0
7141,ru, 1784,1963,0.0,0
7142,en, 1946,1926,0.0,0
7142,it, 1781,1926,0.0,0
7142,es, 1943,1926,0.0,0
7142,fr, 1957,1926,0.0,0
7142,ar, 1784,1926,0.0,0
7142,he, 1784,1926,0.0,0
7142,ru, 1771,1926,0.0,0
7144,en, 1930,1894,0.0,0
7144,it, 1779,1894,0.0,0
7144,es, 1779,1894,0.0,0
7144,fr, 1784,1894,0.0,0
7144,ar, 1771,1894,0.0,0
7144,he, 1784,1894,0.0,0
7144,ru, 1787,1894,0.0,0
7145,en, 1784,1969,0.0,0
7145,it, 1784,1969,0.0,0
7145,es, 1784,1969,0.0,0
7145,fr, 1784,1969,0.0,0
7145,ar, 1779,1969,0.0,0
7145,he, 1784,1969,0.0,0
7145,ru, 1784,1969,0.0,0
7148,en, 1962,1980,0.0,0
7148,it, 1784,1980,0.0,0
7148,es, 1963,1980,0.0,0
7148,fr, 1955,1980,0.0,0
7148,ar, 1942,1980,0.0,0
7148,he, 1784,1980,0.0,0
7148,ru, 1771,1980,0.0,0
7150,en, 1946,1932,0.0,0
7150,it, 1943,1932,0.0,0
7150,es, 1946,1932,0.0,0
7150,fr, 1955,1932,0.0,0
7150,ar, 1942,1932,0.0,0
7150,he, 1784,1932,0.0,0
7150,ru, 1766,1932,0.0,0
7151,en, 1946,1960,0.0,0
7151,it, 1930,1960,0.0,0
7151,es, 1946,1960,0.0,0
7151,fr, 1943,1960,0.0,0
7151,ar, 1771,1960,0.0,0
7151,he, 1784,1960,0.0,0
7151,ru, 1784,1960,0.0,0
7153,en, 1920,1926,0.0,0
7153,it, 1784,1926,0.0,0
7153,es, 1870,1926,0.0,0
7153,fr, 1870,1926,0.0,0
7153,ar, 1779,1926,0.0,0
7153,he, 1784,1926,0.0,0
7153,ru, 1771,1926,0.0,0
7158,en, 1946,1949,0.0,0
7158,it, 1668,1949,0.0,0
7158,es, 1928,1949,0.0,0
7158,fr, 1943,1949,0.0,0
7158,ar, 1942,1949,0.0,0
7158,he, 1784,1949,0.0,0
7158,ru, 1784,1949,0.0,0
7160,en, 1784,1979,0.0,0
7160,it, 1784,1979,0.0,0
7160,es, 1779,1979,0.0,0
7160,fr, 1784,1979,0.0,0
7160,ar, 1781,1979,0.0,0
7160,he, 1784,1979,0.0,0
7160,ru, 1784,1979,0.0,0
7162,en, 1978,1973,0.0,0
7162,it, 1978,1973,0.0,0
7162,es, 1978,1973,0.0,0
7162,fr, 1964,1973,0.0,0
7162,ar, 1784,1973,0.0,0
7162,he, 1784,1973,0.0,0
7162,ru, 1771,1973,0.0,0
7165,en, 1762,1995,0.0,0
7165,it, 1784,1995,0.0,0
7165,es, 1757,1995,0.0,0
7165,fr, 1594,1995,0.0,0
7165,ar, 1960,1995,0.0,0
7165,he, 1784,1995,0.0,0
7165,ru, 1784,1995,0.0,0
7166,en, 1762,1995,0.0,0
7166,it, 1784,1995,0.0,0
7166,es, 1757,1995,0.0,0
7166,fr, 1594,1995,0.0,0
7166,ar, 1960,1995,0.0,0
7166,he, 1784,1995,0.0,0
7166,ru, 1784,1995,0.0,0
7167,en, 1784,1959,0.0,0
7167,it, 1781,1959,0.0,0
7167,es, 1778,1959,0.0,0
7167,fr, 1957,1959,0.0,0
7167,ar, 1771,1959,0.0,0
7167,he, 1784,1959,0.0,0
7167,ru, 1784,1959,0.0,0
7168,en, 1784,1980,0.0,0
7168,it, 1781,1980,0.0,0
7168,es, 1784,1980,0.0,0
7168,fr, 1957,1980,0.0,0
7168,ar, 1784,1980,0.0,0
7168,he, 1784,1980,0.0,0
7168,ru, 1784,1980,0.0,0
7171,en, 1962,1992,0.0,0
7171,it, 1784,1992,0.0,0
7171,es, 1963,1992,0.0,0
7171,fr, 1955,1992,0.0,0
7171,ar, 1784,1992,0.0,0
7171,he, 1784,1992,0.0,0
7171,ru, 1784,1992,0.0,0
7172,en, 1946,1969,0.0,0
7172,it, 1781,1969,0.0,0
7172,es, 1943,1969,0.0,0
7172,fr, 1957,1969,0.0,0
7172,ar, 1942,1969,0.0,0
7172,he, 1784,1969,0.0,0
7172,ru, 1784,1969,0.0,0
7173,en, 1784,1982,0.0,0
7173,it, 1784,1982,0.0,0
7173,es, 1784,1982,0.0,0
